Borek Wielkopolski,9686802.0,11287648.0,10762424.0,14720711.0,14544196.0,15979742.06,17270893.16,20201373.34,20169866.38,21530720.24,24815491.82,24008010.79,26279353.59,27477210.01,27779904.83,30979615.74,34458472.89,35064843.32,3793040.0,4965159.0,6105892.0,6828521.0,8252091.0,8771187.0
Gostyń,34024588.0,34516938.0,36389354.0,40526313.0,46585000.0,56135906.53,63718299.32,72208287.67,66163291.58,73574121.86,78106891.77,82902875.65,85302874.82,81293779.85,79222869.06,104680708.5,122430965.42,123007842.51,14033427.0,17314263.0,24333324.0,26967266.0,28586742.0,30335559.0
Krobia,16332297.0,16507264.0,16557367.0,18216724.0,21620032.0,22923247.1,24034097.61,26846766.22,30773957.45,29681003.57,32109331.37,32399177.06,35401225.45,39746663.52,41077334.12,49089870.41,53252525.04,54414566.91,6812088.0,8337506.0,12386801.0,12373486.0,12097343.0,14247135.0
Pępowo,7349657.0,7973621.0,8259412.0,8985029.0,10227285.0,13032247.7,12508324.32,14486462.45,15062089.58,14152678.6,17348315.28,17566906.29,16420462.82,17447812.06,18243653.06,22532946.26,25619115.68,25859786.13,4188093.0,4342467.0,5414717.0,5932413.0,7503431.0,7023498.0
Piaski,10187183.0,12012965.0,12058762.0,13471309.0,15245258.0,17496188.54,18849739.55,21350818.73,21965734.94,22843460.26,24742688.9,27565150.47,23985994.47,25746563.87,25786054.86,32545909.77,34904329.61,39673924.22,3849767.0,5078061.0,7406162.0,7867757.0,9135033.0,9157498.0
Pogorzela,6353346.0,6692007.0,6961049.0,7923743.0,8749292.0,9497309.78,10410607.84,12093745.02,13165640.21,12725015.33,14080608.03,13753442.16,17183992.92,18310400.72,19128117.05,21709836.52,23399833.36,23309377.8,2750218.0,3757371.0,5195209.0,5316715.0,5633953.0,5869153.0
Poniec,9023887.0,9898690.0,10211869.0,11128288.0,12804587.0,14651497.13,16005760.05,19149493.84,18221770.99,21937326.07,19556648.27,21373420.44,20592434.63,23492897.45,25308708.3,30405239.97,33372893.16,33059468.56,2672387.0,4997706.0,7438804.0,7401256.0,7410968.0,8275810.0
Powiat grodziski,58723043.0,63891659.0,66640532.0,75617708.0,90697698.0,103372015.51,109990538.75,127355234.23,123645001.63,128961468.8,146328507.78,147101571.54,157481860.78,152493097.77,164351819.84,207100985.59,233338322.82,241743555.1,17410729.0,31907840.0,41096970.0,47132130.0,51128465.0,53472867.0
Granowo,5762629.0,6773867.0,7661782.0,7761990.0,9878037.0,9931814.1,11388087.6,11687191.36,12661744.13,12462707.63,13568319.13,14067113.7,15121394.16,15710029.78,17806066.08,20638075.04,25008280.09,26376558.57,1818737.0,3117365.0,4200330.0,5015992.0,5021085.0,5594429.0
Grodzisk Wielkopolski,22245678.0,23557376.0,25268145.0,27991100.0,32632757.0,35915272.47,40641541.84,50243802.98,44300549.37,47549240.24,58923302.68,51752704.37,56652718.48,57792024.71,60644661.87,77214497.04,86932971.29,88695496.64,7169742.0,11625295.0,15137887.0,17752473.0,18576254.0,19465738.0
Kamieniec,8389376.0,9255693.0,8680334.0,10427603.0,12239832.0,13949379.65,14754994.23,16960318.97,17174732.92,17234336.71,18405745.61,22715667.67,22304149.16,20586923.15,22706066.38,26736811.79,29326045.34,31952510.35,2286773.0,4864040.0,5810637.0,6918460.0,7291227.0,7845317.0
Rakoniewice,14031558.0,15737148.0,16068784.0,19091125.0,23139291.0,27975650.06,27344637.99,30927631.56,32275565.5,34264972.54,35078192.62,37517826.69,39936424.17,38575435.22,41199260.72,54103621.06,60725930.31,63461481.79,3606291.0,7751363.0,9732459.0,11201635.0,12777977.0,13165951.0
Wielichowo,8293802.0,8567575.0,8961487.0,10345890.0,12807781.0,15599899.23,15861277.09,17536289.36,17232409.71,17450211.68,20352947.74,21048259.11,23467174.81,19828684.91,21995764.79,28407980.66,31345095.79,31257507.75,2529186.0,4549777.0,6215657.0,6243570.0,7461922.0,7401432.0
Powiat kościański,91093567.0,102251580.0,102911794.0,117010202.0,129044158.0,148926034.26,162775859.47,180747376.08,191486608.08,201410747.56,225392984.04,229500315.75,223243548.57,243882810.89,249640337.74,311028772.0,338808325.94,378066016.87,37320987.0,48640825.0,65699578.0,73716294.0,77807587.0,86620948.0
Kościan,31912241.0,34465297.0,35516725.0,40046319.0,43748040.0,47543535.67,52017138.12,59018068.71,58799452.54,58335656.31,63953859.2,68597498.82,67996101.48,73611081.96,74669093.45,90163302.0,95469654.53,103027381.13,14451057.0,17056528.0,24552682.0,26336784.0,28595900.0,30929963.0
Czempiń,12024129.0,13285034.0,12514368.0,14815937.0,15764085.0,18088034.22,20095825.9,22980643.71,25070640.3,23926579.41,26966733.85,28293551.94,29660464.45,32134074.74,32916636.13,42299981.52,48586155.5,67952977.69,3466310.0,6521808.0,9759778.0,10006462.0,9798170.0,11062566.0
Kościan,16719986.0,19927123.0,21423160.0,23011571.0,24291367.0,30251355.76,32192481.41,35262207.91,37757553.06,39650503.01,43653823.12,45940603.05,45962864.95,51633575.33,54391009.68,69342306.59,74630493.56,77922194.45,7039932.0,9010192.0,10859848.0,12860977.0,14198018.0,16050552.0
Krzywiń,12174846.0,14012841.0,13623050.0,15633980.0,18631491.0,21333051.57,23086701.5,25669658.42,26194404.07,26461104.72,29051728.35,30071772.96,29233795.3,30049576.78,31561194.18,39268913.95,42884347.08,46846218.17,4930127.0,6425527.0,8862286.0,10538001.0,10251852.0,11565507.0
Śmigiel,18262365.0,20561285.0,19834491.0,23502395.0,26609175.0,31710057.04,35383712.54,37816797.33,43664558.11,53036904.11,61766839.52,56596888.98,50390322.39,56454502.08,56102404.3,69954267.94,77237675.27,82317245.43,7433561.0,9626770.0,11664984.0,13974070.0,14963647.0,17012360.0
Powiat leszczyński,63099820.0,64093806.0,68346573.0,76617062.0,88658370.0,98825929.31,106496695.22,121950491.02,125889772.54,131928717.8,153400280.63,161514891.15,159418445.08,166778168.64,173925356.67,215539790.27,243638948.25,272824116.82,22161157.0,32053408.0,40523506.0,46947124.0,51524955.0,55608295.0
Krzemieniewo,9497688.0,10939499.0,10593157.0,12712573.0,12949026.0,15039864.38,16239581.6,18487579.64,19022903.72,19348600.79,20609365.49,21590515.49,25166723.64,23151324.5,23500387.86,31286024.2,33646527.19,36262769.6,2482680.0,5037066.0,6466542.0,7954564.0,8714143.0,9127255.0
Lipno,6741293.0,7357507.0,7888644.0,8951601.0,11379300.0,12594808.85,13715313.72,15224837.89,16380981.93,17938451.54,19371227.43,22608832.1,22049969.14,22977598.41,24934882.44,30920787.22,33542105.68,35254681.68,2445765.0,3191957.0,4184002.0,5267912.0,5455261.0,5656990.0
Osieczna,10244802.0,10493677.0,10618853.0,12763979.0,14271880.0,15916151.35,17241749.1,19275148.18,19372149.42,21840733.25,30706253.01,29741019.02,27690660.39,29343848.27,30277431.85,35788587.87,41932413.53,41188726.25,4114388.0,5591296.0,6495887.0,7413736.0,8384399.0,8705613.0
Rydzyna,8839617.0,9695562.0,10464858.0,11707295.0,14782051.0,14868722.55,16027312.94,22659438.13,18947961.7,21410661.58,22852100.97,24312567.94,23665975.25,24481566.39,26088920.51,34278527.95,40018251.91,45825325.49,3766871.0,5027877.0,7103178.0,8187002.0,9352722.0,8742524.0
Święciechowa,9065605.0,9406760.0,10494167.0,10376228.0,12137525.0,13532875.01,15831663.61,16113652.15,19959172.31,17059507.69,18530114.65,21031845.22,18956206.0,21718605.41,23603652.05,30606621.97,32791873.19,36373489.98,3247092.0,4318334.0,5156576.0,6370368.0,6914063.0,6959598.0
Wijewo,4435532.0,4786044.0,4937603.0,5636936.0,6402449.0,7857336.12,8486715.11,8903274.98,10016569.85,10854690.5,10845303.72,11242494.06,13856247.4,16967841.11,16595657.16,16087180.43,18651896.83,29357616.71,1493560.0,2191397.0,2794796.0,3048593.0,3488740.0,4250316.0
Włoszakowice,14275283.0,11414757.0,13349291.0,14468450.0,16736139.0,19016171.05,18954359.14,21286560.05,22190033.61,23476072.45,30485915.36,30987617.32,28032663.26,28137384.55,28924424.8,36572060.63,43055879.92,48561507.11,4610801.0,6695481.0,8322525.0,8704949.0,9215627.0,12165999.0
Powiat międzychodzki,46763622.0,49510535.0,52244655.0,58331627.0,65427016.0,69188215.22,76357445.36,85450441.03,90476648.8,102889220.13,102733652.15,107156250.55,115503861.18,125056133.29,125195885.98,153362270.72,182780341.95,186884767.5,16328089.0,26885111.0,35834737.0,38661474.0,40031767.0,42842892.0
Chrzypsko Wielkie,4791739.0,5133824.0,5288657.0,6112387.0,6801462.0,6687369.08,7704280.74,8819257.43,8601149.27,8748620.14,11129688.99,11468377.13,11329644.32,11620831.64,11680408.99,15273225.71,16555367.09,17650516.49,1303462.0,2646139.0,3378408.0,3934649.0,2430525.0,5004014.0
Kwilcz,7772257.0,8700960.0,9070691.0,9848446.0,10714892.0,11494993.92,12798047.99,15427091.7,14600944.23,15092651.34,16416038.45,17794021.93,20549307.15,20229784.86,23684458.09,25320942.4,28227354.45,28562917.81,2537197.0,4377642.0,5772492.0,6634365.0,7474830.0,7250352.0
Międzychód,23108913.0,24536200.0,25188739.0,28193032.0,31887756.0,35181020.85,37610121.04,40827524.33,47432571.05,58120615.31,53380913.16,55222290.1,57791999.61,64377356.08,62861100.65,78538387.97,88908975.11,93676290.24,7107439.0,13012242.0,17708000.0,19187161.0,21210816.0,20492322.0
Sieraków,11090713.0,11139551.0,12696568.0,14177762.0,16022906.0,15824831.37,18244995.59,20376567.57,19841984.25,20927333.34,21807011.55,22671561.39,25832910.1,28828160.71,26969918.25,34229714.64,49088645.3,46995042.96,5379991.0,6849088.0,8975837.0,8905299.0,8915596.0,10096204.0
Powiat nowotomyski,88838806.0,97529262.0,95862084.0,109247408.0,128128480.0,136981405.58,153492179.3,166921884.54,176347708.33,183628634.89,210786041.53,222123743.61,232216477.25,249909066.46,252810866.22,296056138.84,327946201.03,354997287.98,29581917.0,50124100.0,61261793.0,70280217.0,74034244.0,82124801.0
Kuślin,6610114.0,7884162.0,7471695.0,8621253.0,10647954.0,10979894.97,11666717.74,12967777.5,13504532.25,14519716.16,17776673.01,17437305.0,17788741.83,17835302.24,18077933.72,23194452.93,24288381.49,25710639.03,2122592.0,4391704.0,5338416.0,6446258.0,5791011.0,6380514.0
Lwówek,11016962.0,13030216.0,11627140.0,14186277.0,17231761.0,18109138.92,20546099.59,23704323.86,24368354.04,26816085.03,31305369.11,29180487.03,29432248.13,36952579.19,33539485.83,38649494.34,41863815.34,45339543.29,3119797.0,6235384.0,7746357.0,8776859.0,9549924.0,9928598.0
Miedzichowo,5482356.0,5903006.0,6472003.0,6475248.0,7493107.0,8119559.01,8843492.86,10467231.51,9920110.84,10461226.57,11453615.61,14102137.12,13009557.99,12242410.56,14807994.55,15286314.46,16508470.88,17604233.09,1513490.0,3214035.0,3758793.0,4459908.0,4007626.0,4919675.0
Nowy Tomyśl,30485848.0,31604717.0,31349987.0,35031543.0,41612397.0,45511941.27,50158828.77,54474753.13,58927602.67,60301172.23,66157728.53,70963374.37,77475230.21,86212014.19,86471918.03,109243778.75,121243258.87,139077751.31,9977573.0,16689853.0,20239068.0,23481520.0,25297786.0,27943530.0
Opalenica,21330421.0,22372414.0,23111355.0,26237045.0,29936784.0,31128324.66,34102975.55,37964155.32,39110460.64,39650667.89,51708640.77,50020998.15,56401718.38,55625479.88,53650823.21,62129867.58,69723999.67,71047264.62,6592740.0,11163104.0,14023519.0,15546188.0,17706296.0,19466071.0
Zbąszyń,13913105.0,16734747.0,15829904.0,18696042.0,21206477.0,23132546.75,28174064.79,27343643.22,30516647.89,31879767.01,32384014.5,40419441.94,38108980.71,41041280.4,46262710.88,47552230.78,54318274.78,56217856.64,6255725.0,8430020.0,10155640.0,11569484.0,11681601.0,13486413.0
Powiat rawicki,73680907.0,77864152.0,81940082.0,86622686.0,102448700.0,113557461.47,124371949.85,138231007.59,136586098.15,152657312.54,172244010.64,176766751.23,170975891.19,176628023.76,184717176.3,226540121.57,261957353.39,271099969.97,30259851.0,38549545.0,46973684.0,54474252.0,63079362.0,67383964.0
Bojanowo,10930094.0,11489003.0,13124719.0,13193656.0,14505651.0,17312204.71,18672296.6,22296351.42,21054534.16,22817807.56,25870582.59,29670236.21,26346680.35,26136331.81,26880419.39,32351621.24,35494959.38,36513435.04,5099733.0,5870288.0,7732225.0,8758813.0,9458061.0,10074871.0
Jutrosin,9121964.0,10003595.0,10585577.0,11514940.0,14525373.0,15657256.85,17804288.69,18337387.9,17869477.24,18987621.63,22899855.47,23167433.84,22016449.31,23689406.01,24963088.36,30514637.87,34108590.98,34379110.29,3627698.0,4455405.0,5746268.0,6569686.0,7385556.0,8859720.0
Miejska Górka,10500921.0,12247584.0,12563889.0,13586216.0,17683266.0,18631257.69,19998113.57,23018378.7,23060642.74,26757024.84,34010956.38,32603326.32,32339376.81,29695932.29,31599165.02,37852598.69,45776274.24,48007835.79,5297995.0,6179706.0,7076169.0,8359934.0,9210157.0,9889483.0
Pakosław,6449017.0,5988567.0,6157762.0,8577979.0,9740052.0,9459163.75,10446378.28,11576176.77,10492390.61,16344789.89,15335935.86,16739837.83,15200789.56,17718952.35,15249362.69,19724610.84,22788627.92,23315925.2,1648004.0,3387697.0,3612781.0,4078691.0,6116116.0,5728626.0
Rawicz,36678911.0,38135403.0,39508135.0,39749895.0,45994358.0,52497578.47,57450872.71,63002712.8,64109053.4,67750068.62,74126680.34,74585917.03,75072595.16,79387401.3,86025140.84,106096652.93,123788900.87,128883663.65,14586421.0,18656449.0,22806241.0,26707128.0,30909472.0,32831264.0
Powiat wolsztyński,63462914.0,68476805.0,75037848.0,86183750.0,101764139.0,108778416.25,119602864.96,137682822.22,136383158.5,140999026.36,153938731.22,158799559.54,170247119.24,175090805.66,177591120.12,219608123.27,242163544.91,253396262.97,21332209.0,33422848.0,42654761.0,47912309.0,52815953.0,58472578.0
Przemęt,15875762.0,18172525.0,19959933.0,22791084.0,25978007.0,29085204.96,30460952.97,33312292.03,38196670.77,38256735.96,43106628.69,46407321.25,50182368.34,53871988.54,49703680.53,58661640.54,64140378.12,71009597.39,6191048.0,8042407.0,11358328.0,12577930.0,14101351.0,15529861.0
Siedlec,14369076.0,15569427.0,16966066.0,18594234.0,23656028.0,24941061.29,27282028.27,29459863.29,30288747.93,33765347.24,34780134.01,33763440.71,36976496.21,35321480.8,38722514.07,49643174.83,54009273.79,54744471.2,5936194.0,8132330.0,9835763.0,10974142.0,11414203.0,12528684.0
Wolsztyn,33218076.0,34734853.0,38111849.0,44798432.0,52130104.0,54752150.0,61859883.72,74910666.9,67897739.8,68976943.16,76051968.52,78628797.58,83088254.69,85897336.32,89164925.52,111303307.9,124013893.0,127642194.38,9204967.0,17248111.0,21460670.0,24360237.0,27300399.0,30414033.0
Powiat m.Leszno,145291597.0,147475374.0,141659054.0,151484839.0,177016297.0,198720639.34,216384054.28,238486649.91,246476524.77,263688343.22,274893824.78,299947076.85,309864834.47,289425019.04,293559137.3,335730589.46,357858635.01,384014865.99,25061894.0,43698694.0,57652203.0,65899913.0,116591858.0,132082407.0
Leszno,145291597.0,147475374.0,141659054.0,151484839.0,177016297.0,198720639.34,216384054.28,238486649.91,246476524.77,263688343.22,274893824.78,299947076.85,309864834.47,289425019.04,293559137.3,335730589.46,357858635.01,384014865.99,25061894.0,43698694.0,57652203.0,65899913.0,116591858.0,132082407.0
Powiat chodzieski,59779463.0,64675039.0,66459721.0,76803349.0,89208515.0,90814325.96,102553242.54,119301939.5,121359125.27,132766679.8,138228467.76,142001971.69,153748638.56,158201136.17,163931546.22,192049898.75,214515042.49,228248783.87,17766831.0,31876960.0,39040470.0,46824246.0,51616984.0,55340394.0
Chodzież,24110215.0,25920922.0,24799875.0,29577784.0,32412148.0,33607619.98,39058196.27,43103886.07,43505490.8,48152975.53,46058399.46,49938225.25,52964948.9,55719667.81,56055446.35,65811994.25,76551586.56,77929714.28,6081039.0,12773396.0,14140862.0,18436504.0,19850470.0,22882501.0
Budzyń,10563201.0,10816900.0,11906595.0,13898091.0,16680395.0,17403225.58,18573198.43,20754700.39,24422059.38,23783859.4,26312385.83,27017831.83,31284698.05,28751197.58,28943662.22,34400398.38,36836109.85,47117974.47,4005565.0,5496893.0,6529178.0,8001632.0,8939354.0,9002105.0
Chodzież,6637732.0,7252265.0,8114176.0,9015100.0,9644896.0,10138455.08,11649433.96,15162328.66,13420431.63,14308641.22,17505151.1,16063234.98,17047388.69,19120670.1,20604377.62,23692447.95,27514761.32,29674206.71,1797937.0,3593355.0,4841029.0,5093881.0,5991995.0,6634112.0
Margonin,10202453.0,10724030.0,11179663.0,13642621.0,15064076.0,15522957.14,17409073.87,19168009.93,19822812.16,25098591.92,26317239.87,26354071.15,27971964.85,29286003.51,31170183.74,35554934.14,41266525.86,39452646.92,3933445.0,5473679.0,7589386.0,7994260.0,9268157.0,8765948.0
Szamocin,8265862.0,9960922.0,10459412.0,10669753.0,15407000.0,14142068.18,15863340.01,21113014.45,20188331.3,21422611.73,22035291.5,22628608.48,24479638.07,25323597.17,27157876.29,32590124.03,32346058.9,34074241.49,1948845.0,4539637.0,5940015.0,7297969.0,7567008.0,8055728.0
Powiat czarnkowsko-trzcianecki,108753903.0,113168022.0,122067609.0,136031767.0,158188275.0,178296499.93,186579042.16,204681368.39,212800826.12,219956537.28,265832812.02,261550763.96,272415197.96,284454818.95,284732797.51,339393614.1,371459271.7,397169094.41,30745380.0,58203038.0,72373580.0,86915476.0,95322255.0,106287748.0
Czarnków,16706725.0,18217349.0,20263195.0,21804348.0,23983820.0,25033465.72,28224146.11,30065024.78,32568248.42,29729918.16,34789827.91,34975974.76,38741994.72,38925075.23,40393194.56,47116298.67,49188719.27,52494904.87,6167284.0,10035861.0,11927047.0,13679904.0,14702149.0,16862882.0
Czarnków,12609234.0,14603243.0,15139827.0,15722979.0,18433848.0,20935718.8,22590804.61,24449646.23,26862959.23,26572354.59,28884174.82,33864490.38,35391180.29,33089602.72,33747081.37,40035345.02,44751268.9,48812347.59,2812159.0,6102093.0,8559208.0,10635959.0,10470027.0,12476220.0
Drawsko,7523527.0,7304325.0,9530427.0,8768329.0,9512286.0,12599268.95,12375152.82,13250722.87,13793758.54,16243112.64,18042511.56,20934153.22,18168842.57,18170528.1,18596416.94,22247837.91,24646575.35,26928260.93,1462025.0,4137906.0,4318097.0,5633312.0,5881422.0,7619828.0
Krzyż Wielkopolski,9740674.0,9550227.0,10742861.0,13422977.0,14273485.0,16124355.8,16501719.27,17564532.65,17835551.21,18929290.47,21099862.77,22961520.97,23786102.59,24821388.11,25856820.67,32226716.53,34213885.98,38139500.49,2714718.0,5534803.0,7024126.0,10287857.0,12505771.0,9678786.0
Lubasz,8008555.0,9176897.0,10075740.0,10917019.0,12984824.0,14413486.15,15532635.24,17152956.38,19711642.0,19566322.7,27152493.69,25389090.28,25898491.08,23892872.49,23889453.2,29956111.02,33412336.49,40276251.53,2701137.0,4447731.0,5181008.0,5876778.0,6760029.0,8861787.0
Połajewo,7299537.0,8160623.0,8297893.0,11016654.0,11322622.0,12610256.89,13238804.57,14822514.4,15155350.89,16383624.28,18959503.48,19015482.21,19141747.2,20095447.74,20158440.73,25496708.14,27854654.97,29052442.84,2962376.0,3961788.0,5932254.0,5611772.0,6913002.0,7695923.0
Trzcianka,32091419.0,29854416.0,30473688.0,35010497.0,46929252.0,52700891.07,52475174.17,59497437.78,55782383.47,60713418.0,61661822.43,64369870.87,73520731.71,77203722.04,77564308.81,92507969.86,102317000.93,106559041.55,7629629.0,15350739.0,18934337.0,23012839.0,24473469.0,28880285.0
Wieleń,14774232.0,16300942.0,17543978.0,19368964.0,20748138.0,23879056.55,25640605.37,27878533.3,31090932.36,31818496.44,55242615.36,40040181.27,37766107.8,48256182.52,44527081.23,49806626.95,55074829.81,54906344.61,4296052.0,8632117.0,10497503.0,12177055.0,13616386.0,14212037.0
Powiat pilski,184237675.0,201558393.0,200813798.0,220075506.0,246831076.0,274527439.02,302029836.09,353509927.81,353515911.89,385388192.51,397606361.35,414471233.93,417617590.45,442800273.48,454258548.42,526803610.01,559388291.51,628828859.0,49788528.0,89732292.0,113113848.0,136294717.0,148162238.0,161541527.0
Piła,105824340.0,115384408.0,108970562.0,120249263.0,134061172.0,149957374.03,166026905.01,201056549.14,198327107.61,221326673.92,209303965.17,217990280.64,228218861.45,248045920.28,257166111.62,291282948.21,299412404.18,345046219.71,26132722.0,47453935.0,60598911.0,73502807.0,80401032.0,86573292.0
Białośliwie,5849594.0,6689447.0,7360247.0,8226714.0,8456988.0,9266145.23,10372498.5,12255653.15,11810736.03,12216840.62,16062677.5,16092648.61,15052191.01,16265560.03,15463731.01,18920170.19,20887366.97,22734542.68,1824233.0,3376629.0,3857638.0,4776953.0,5311599.0,5927012.0
Kaczory,9829712.0,10939556.0,12041929.0,12539386.0,15490359.0,16137957.92,18427226.14,18750208.86,17614566.99,18503106.38,18854747.62,21818057.75,23949810.51,23276211.01,24537028.19,29276127.03,32921958.88,38716197.12,2426366.0,5018602.0,6402251.0,7693971.0,7812065.0,8074927.0
Łobżenica,12980326.0,13913099.0,13720340.0,15384940.0,17880084.0,19199880.24,20375916.85,25409443.6,24988661.43,25097317.28,30228504.0,34064912.69,28164749.13,29401623.47,30307958.21,36701420.49,39817019.37,43102958.3,3307816.0,6765282.0,8422979.0,9453898.0,10838418.0,13233315.0
Miasteczko Krajeńskie,4081102.0,4609048.0,4572040.0,6201766.0,5530763.0,6308803.07,6881288.21,7591504.23,7920718.33,8391510.94,16291196.04,14811055.14,11285917.4,12182913.44,11323234.19,13162077.11,15130477.42,15089029.14,1165801.0,2388491.0,2885328.0,3203964.0,3482435.0,3709276.0
Szydłowo,10329725.0,10639187.0,11770899.0,13912513.0,15055545.0,16246595.27,18480892.04,20786481.48,22274967.85,26015736.57,23781067.47,25083091.48,28244729.37,27101161.9,28023757.6,33727663.39,37563188.8,40974504.24,2308779.0,5424660.0,6684250.0,8198275.0,9360779.0,9541445.0
Ujście,10693154.0,11083242.0,11899475.0,12493125.0,15071297.0,16221059.42,18138748.82,20143011.08,20595484.56,21490263.65,25064455.7,25684999.86,22979790.01,22889865.37,24140327.86,28766014.44,32589994.84,34939748.4,4691471.0,6405452.0,7451052.0,8874614.0,8914833.0,9959200.0
Wyrzysk,16148052.0,18767998.0,19328301.0,20371514.0,22827076.0,26772773.92,28364043.12,30561096.18,32756990.49,34986895.54,38804052.13,38219231.22,39171762.7,42350411.64,42100177.78,49694464.01,53656080.97,56570434.16,4348552.0,8479550.0,11049932.0,13632186.0,15069990.0,16726499.0
Wysoka,8501670.0,9532408.0,11150005.0,10696285.0,12457792.0,14416849.92,14962317.4,16955980.09,17226678.6,17359847.61,19215695.72,20706956.54,20549778.87,21286606.34,21196221.96,25272725.14,27409800.08,31655225.25,3582788.0,4419691.0,5761507.0,6958049.0,6971087.0,7796561.0
Powiat wągrowiecki,85370604.0,89202528.0,94282370.0,101182392.0,121126872.0,133758533.55,148252211.86,168862448.15,171504983.67,185537999.16,201334302.75,209006050.14,216835782.61,228027209.89,234134130.37,291601160.48,321956514.24,327111332.8,25410147.0,47535492.0,56838724.0,64792358.0,68504716.0,73912124.0
Wągrowiec,29058707.0,27558818.0,28239756.0,31486701.0,38231618.0,41053907.37,47468481.61,53730995.31,53196109.06,58162967.05,57615887.53,57529701.36,64906049.18,70153503.37,71993418.82,93652458.58,99353193.13,104029232.88,9122939.0,15871164.0,17244478.0,19334824.0,21996851.0,23422244.0
Damasławek,8591977.0,8973562.0,10305291.0,10117538.0,11329082.0,11893631.0,13107561.36,14896245.67,15690346.05,16400075.88,19974822.36,22892844.68,19609877.14,19731682.87,19962052.78,24813965.09,27268255.68,29234288.48,2237787.0,4441548.0,6024230.0,6094876.0,6975384.0,7321798.0
Gołańcz,10808900.0,11732211.0,12304902.0,13969736.0,16907303.0,18142383.4,20214147.65,23110974.27,24991560.04,22736836.42,23802249.05,27398975.67,28977276.16,30805368.9,32408460.55,36423863.26,46931049.65,43327268.35,2923021.0,6134398.0,7603013.0,8654563.0,9660817.0,10466004.0
Mieścisko,7865451.0,8083361.0,8323049.0,8949080.0,11701332.0,12358245.82,13325212.51,15050377.17,15775095.61,16558686.49,20656273.77,19943601.81,20493769.3,21820248.03,22441117.14,27249319.56,28858054.38,29864249.14,2513534.0,4817166.0,5701442.0,6263521.0,6457833.0,7370024.0
Skoki,11313835.0,13845399.0,14739013.0,14987157.0,17580418.0,19901931.17,22643377.18,25892525.69,24579864.75,25416030.39,28533251.11,32085495.41,32198716.81,33682530.19,35344280.16,44946434.14,49171760.87,50715671.83,4370972.0,6679672.0,8174712.0,8778610.0,8885388.0,9210995.0
Wapno,4569111.0,4680789.0,5776204.0,5011440.0,5998566.0,7413251.61,7432059.65,7919433.28,8345046.21,12670763.39,15926250.45,11530933.31,10885639.36,10297161.42,9997766.83,12317908.61,13208672.71,13441153.66,1112178.0,2620572.0,2946074.0,4641891.0,3478529.0,3924247.0
Wągrowiec,13162623.0,14328388.0,14594155.0,16660740.0,19378553.0,22995183.18,24061371.9,28261896.76,28926961.95,33592639.54,34825568.48,37624497.9,39764454.66,41536715.11,41987034.09,52197211.24,57165527.82,56499468.46,3129716.0,6970972.0,9144775.0,11024073.0,11049914.0,12196812.0
Powiat złotowski,83395908.0,91246594.0,96518454.0,109056178.0,141571149.0,135290404.15,149741291.18,171179598.33,185083470.76,187423992.45,196759759.91,211635584.3,216911488.91,221722733.12,223960055.63,272047384.75,286418387.7,306023180.07,23206913.0,46525113.0,59275427.0,67729826.0,71119284.0,77789334.0
Złotów,20938058.0,22782824.0,24652365.0,26071418.0,31598584.0,33642159.61,38157904.81,43319036.08,46719425.23,44838790.02,45140205.24,45643743.46,46880727.57,54199221.81,54254720.73,66642099.87,71444320.52,76006533.54,6877413.0,11659482.0,14703404.0,16488325.0,17475004.0,19125139.0
Jastrowie,14152087.0,15268684.0,15489732.0,21075536.0,20764902.0,21996116.46,23447822.79,26684180.41,28625661.58,30482126.82,30665037.73,32324639.85,33918193.91,37009806.83,37061832.85,44336586.65,48269397.0,49794072.47,4274463.0,8205604.0,10265337.0,12508557.0,13748510.0,13635698.0
Krajenka,8495382.0,9514530.0,10161247.0,10873919.0,13792912.0,17486468.46,16131725.66,18371136.5,19149856.53,19042968.46,23724752.07,28111609.85,31244975.4,25553614.4,25892034.87,35931029.12,32535923.55,38109623.92,2099228.0,4798136.0,6075765.0,6935336.0,7208238.0,7912559.0
Lipka,7076573.0,7972079.0,8524727.0,8659958.0,10796563.0,11969894.2,13386898.09,15317811.19,15574299.23,16461754.58,16838739.89,17834143.58,19027592.16,18445348.76,18829230.26,21623921.33,23034984.91,24250726.32,1750658.0,4035371.0,4824426.0,5676119.0,6397822.0,7329588.0
Okonek,10736952.0,12228736.0,13183088.0,14016530.0,32943154.0,15146755.14,19482990.36,25319847.93,26514262.8,27479067.22,28009053.22,31089284.27,28866776.58,30220021.2,30731447.33,35001531.56,36843552.72,37970710.27,2983230.0,6339407.0,8277836.0,9117633.0,8769287.0,10265695.0
Tarnówka,3555494.0,3978064.0,4302703.0,5177845.0,5529400.0,5956892.81,6663006.41,7187799.29,7772162.27,7995502.47,8257870.28,10262426.19,9447557.94,9751298.48,10099352.88,12370306.12,12941122.02,14802371.47,928973.0,1966958.0,3456375.0,3221615.0,3182907.0,3469533.0
Zakrzewo,6138827.0,6933757.0,7487928.0,7988896.0,9400361.0,11067730.11,11772830.41,12527057.49,13563521.11,13726528.0,16403563.87,15071762.37,15940059.65,14455752.51,14349640.51,17879623.98,20439536.84,19989441.71,1601615.0,3234301.0,4059352.0,4661975.0,5048129.0,5506276.0
